0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,18,17,17
Total no. of Funding Agencies,11,9,8
Total Amount Received (Amount in Rupees),121754532,75040000,33215842
Amount Received in Words,"Twelve Crore Seventeen Lakh Fifty Four Thousand Five
Hundred Thirty Two only",Seven Crore Fifty Lakh Fourty Thouisand only,"Three Crore Thirty Two Lakh Fifteen Thousand Eight Hundred
Fourty Two only"
