0,1,2,3
Total no. of Sponsored Projects,23,35,58
Total no. of Funding Agencies,8,13,12
Total Amount Received (Amount in Rupees),15339633,18986443,29416379
Amount Received in Words,"One Crore Fifty Three Lakhs Thirty Nine Thousand six
Hundred Thirty Three","One Crore Eighty Nine Lakhs Eighty Six Thousand Four
Hundred Forty Three","Two Crores Ninety Four Lakhs sixteen Thousand Three
Hundred Seventy Nine"
