0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",11864000 (One Crore eighteen lakhs sixty four thousand),12389000 (One crore twenty lakhs eighty nine thousnad),10019000 (One crore nineteen thousand)
New Equipment and software for Laboratories,24530000 (Two crore forty five lakhs thirty thousand),29043000 (Two crore ninety lakhs forty three thousand),37996000 (Three crore seventy nine lakhs ninety six thousand)
Engineering Workshops,6629000 (Sixty six lakhs twenty nine thousand),9815000 (Ninety eight lakhs fifteen thousand),10278000 (One crore two lakhs seventy eight thousand)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",13908000 (One crore thirty nine lakhs and eight thousand),"12223000 (One Crore twenty two lakhs twenty three thoussand
rupees )",10300000 (One crore and three lakhs)
